Iteration;False Positive
7884;84,232
7885;84,23
7886;84,228
7887;84,226
7888;84,224
7889;84,222
7890;84,22
7891;84,218
7892;84,215996
7893;84,214005
7894;84,212
7895;84,21
7896;84,208
7897;84,206
7898;84,204
7899;84,201996
7900;84,2
7901;84,198
7902;84,196
7903;84,194
7904;84,192
7905;84,19
7906;84,188
7907;84,186
7908;84,184006
7909;84,182
7910;84,18
7911;84,178
7912;84,175995
7913;84,174
7914;84,172
7915;84,17
7916;84,168
7917;84,166
7918;84,164
7919;84,162
7920;84,16
7921;84,158
7922;84,156
7923;84,154
7924;84,152
7925;84,15
7926;84,148
7927;84,145996
7928;84,144005
7929;84,142
7930;84,14
7931;84,138
7932;84,135994
7933;84,134
7934;84,131996
7935;84,130005
7936;84,128
7937;84,126
7938;84,124
7939;84,122
7940;84,12
7941;84,118004
7942;84,116
7943;84,114
7944;84,112
7945;84,11
7946;84,108
7947;84,105995
7948;84,104004
7949;84,102
7950;84,1
7951;84,098
7952;84,096
7953;84,094
7954;84,091995
7955;84,090004
7956;84,088
7957;84,086
7958;84,084
7959;84,082
7960;84,08
7961;84,078
7962;84,076
7963;84,074005
7964;84,072
7965;84,07
7966;84,068
7967;84,065994
7968;84,064
7969;84,062
7970;84,06
7971;84,058
7972;84,056
7973;84,054
7974;84,052
7975;84,05
7976;84,048004
7977;84,046
7978;84,044
7979;84,042
7980;84,04
7981;84,038
7982;84,035995
7983;84,034004
7984;84,032
7985;84,03
7986;84,028
7987;84,026
7988;84,024
7989;84,021996
7990;84,020004
7991;84,018
7992;84,016
7993;84,014
7994;84,012
7995;84,01
7996;84,008
7997;84,006
7998;84,004005
7999;84,002
8000;84
8001;83,998
8002;83,995995
8003;83,994
8004;83,992
8005;83,990005
8006;83,988
8007;83,986
8008;83,984
8009;83,982
8010;83,98
8011;83,978
8012;83,976
8013;83,974
8014;83,972
8015;83,97
8016;83,968
8017;83,965996
8018;83,964005
8019;83,962
8020;83,96
8021;83,958
8022;83,95599
8023;83,954
8024;83,951996
8025;83,950005
8026;83,948
8027;83,946
8028;83,944
8029;83,942
8030;83,94
8031;83,938
8032;83,936
8033;83,934
8034;83,932
8035;83,93
8036;83,928
8037;83,925995
8038;83,924
8039;83,922
8040;83,92
8041;83,918
8042;83,916
8043;83,914
8044;83,911995
8045;83,91
8046;83,908
8047;83,906
8048;83,904
8049;83,902
8050;83,9
8051;83,898
8052;83,895996
8053;83,894005
8054;83,892
8055;83,89
8056;83,888
8057;83,885994
8058;83,884
8059;83,881996
8060;83,880005
8061;83,878
8062;83,876
8063;83,874
8064;83,872
8065;83,87
8066;83,868004
8067;83,866
8068;83,864
8069;83,862
8070;83,86
8071;83,858
8072;83,855995
8073;83,854004
8074;83,852
8075;83,850006
8076;83,848
8077;83,846
8078;83,844
8079;83,841995
8080;83,840004
8081;83,838
8082;83,836
8083;83,834
8084;83,832
8085;83,83
8086;83,828
8087;83,826
8088;83,824005
8089;83,822
8090;83,82
8091;83,818
8092;83,815994
8093;83,814
8094;83,812
8095;83,810005
8096;83,808
8097;83,806
8098;83,804
8099;83,802
8100;83,8
8101;83,798
8102;83,796
8103;83,794
8104;83,792
8105;83,79
8106;83,788
8107;83,785995
8108;83,784004
8109;83,782
8110;83,78
8111;83,778
8112;83,776
8113;83,774
8114;83,771996
8115;83,770004
8116;83,768
8117;83,766
8118;83,764
8119;83,762
8120;83,76
8121;83,758
8122;83,756
8123;83,754
8124;83,752
8125;83,75
8126;83,748
8127;83,745995
8128;83,744
8129;83,742
8130;83,740005
8131;83,738
8132;83,736
8133;83,734
8134;83,732
8135;83,73
8136;83,728
8137;83,726
8138;83,724
8139;83,722
8140;83,72
8141;83,718
8142;83,715996
8143;83,714005
8144;83,712
8145;83,71001
8146;83,708
8147;83,70599
8148;83,704
8149;83,701996
8150;83,700005
8151;83,698
8152;83,696
8153;83,694
8154;83,692
8155;83,69
8156;83,688
8157;83,686
8158;83,684
8159;83,682
8160;83,68
8161;83,678
8162;83,675995
8163;83,674
8164;83,672
8165;83,670006
8166;83,668
8167;83,666
8168;83,664
8169;83,661995
8170;83,66
8171;83,658
8172;83,656
8173;83,654
8174;83,652
8175;83,65
8176;83,648
8177;83,645996
8178;83,644005
8179;83,642
8180;83,64
8181;83,638
8182;83,636
8183;83,634
8184;83,631996
8185;83,630005
8186;83,628
8187;83,626
8188;83,624
8189;83,622
8190;83,62
8191;83,618
8192;83,616
8193;83,614
8194;83,612
8195;83,61
8196;83,608
8197;83,605995
8198;83,604004
8199;83,602
8200;83,600006
8201;83,598
8202;83,596
8203;83,594
8204;83,591995
8205;83,590004
8206;83,588
8207;83,586
8208;83,584
8209;83,582
8210;83,58
8211;83,578
8212;83,576
8213;83,574
8214;83,572
8215;83,57
8216;83,568
8217;83,565994
8218;83,564
8219;83,562
8220;83,560005
8221;83,558
8222;83,556
8223;83,554
8224;83,552
8225;83,55
8226;83,548
8227;83,546
8228;83,544
8229;83,542
8230;83,54
8231;83,538
8232;83,535995
8233;83,534004
8234;83,532
8235;83,53001
8236;83,528
8237;83,526
8238;83,524
8239;83,521996
8240;83,520004
8241;83,518
8242;83,516
8243;83,514
8244;83,512
8245;83,51
8246;83,508
8247;83,506
8248;83,504
8249;83,502
8250;83,5
8251;83,498
8252;83,496
8253;83,494
8254;83,492
8255;83,490005
8256;83,488
8257;83,486
8258;83,484
8259;83,481995
8260;83,48
8261;83,478
8262;83,476
8263;83,474
8264;83,472
8265;83,47
8266;83,468
8267;83,465996
8268;83,464005
8269;83,462
8270;83,46
8271;83,458
8272;83,456
8273;83,454
8274;83,451996
8275;83,450005
8276;83,448
8277;83,446
8278;83,444
8279;83,442
8280;83,44
8281;83,437996
8282;83,436
8283;83,434
8284;83,432
8285;83,43
8286;83,428
8287;83,425995
8288;83,424
8289;83,422
8290;83,420006
8291;83,418
8292;83,416
8293;83,414
8294;83,411995
8295;83,41
8296;83,408
8297;83,406
8298;83,404
8299;83,402
8300;83,4
8301;83,398
8302;83,395996
8303;83,394005
8304;83,392
8305;83,39
8306;83,388
8307;83,386
8308;83,384
8309;83,381996
8310;83,380005
8311;83,378
8312;83,376
8313;83,374
8314;83,372
8315;83,37
8316;83,368
8317;83,366
8318;83,364
8319;83,362
8320;83,36
8321;83,358
8322;83,356
8323;83,354004
8324;83,352
8325;83,350006
8326;83,348
8327;83,346
8328;83,344
8329;83,341995
8330;83,340004
8331;83,338
8332;83,336
8333;83,334
8334;83,332
8335;83,33
8336;83,328
8337;83,326
8338;83,324
8339;83,322
8340;83,32
8341;83,318
8342;83,316
8343;83,314
8344;83,312
8345;83,310005
8346;83,308
8347;83,306
8348;83,304
8349;83,301994
8350;83,3
8351;83,298
8352;83,296
8353;83,294
8354;83,292
8355;83,29
8356;83,288
8357;83,285995
8358;83,284004
8359;83,282
8360;83,28
8361;83,278
8362;83,276
8363;83,274
8364;83,271996
8365;83,270004
8366;83,268
8367;83,266
8368;83,264
8369;83,262
8370;83,26
8371;83,257996
8372;83,256
8373;83,254
8374;83,252
8375;83,25
8376;83,248
8377;83,246
8378;83,244
8379;83,242
8380;83,240005
8381;83,238
8382;83,236
8383;83,234
8384;83,231995
8385;83,23
8386;83,228
8387;83,226
8388;83,224
8389;83,222
8390;83,22
8391;83,218
8392;83,216
8393;83,214005
8394;83,212
8395;83,21
8396;83,208
8397;83,206
8398;83,204
8399;83,201996
8400;83,200005
8401;83,198
8402;83,196
8403;83,194
8404;83,192
8405;83,19
8406;83,187996
8407;83,186
8408;83,184
8409;83,182
8410;83,18
8411;83,178
8412;83,176
8413;83,174
8414;83,172
8415;83,170006
8416;83,168
8417;83,166
8418;83,164
8419;83,161995
8420;83,16
8421;83,158
8422;83,156
8423;83,154
8424;83,152
8425;83,15
8426;83,148
8427;83,145996
8428;83,144
8429;83,142
8430;83,14
8431;83,138
8432;83,136
8433;83,134
8434;83,131996
8435;83,130005
8436;83,128
8437;83,126
8438;83,124
8439;83,121994
8440;83,12
8441;83,118
8442;83,116
8443;83,114
8444;83,112
8445;83,11
8446;83,108
8447;83,106
8448;83,104004
8449;83,102
8450;83,1
8451;83,098
8452;83,096
8453;83,094
8454;83,091995
8455;83,090004
8456;83,088
8457;83,086
8458;83,084
8459;83,082
8460;83,08
8461;83,078
8462;83,076004
8463;83,074
8464;83,072
8465;83,07
8466;83,068
8467;83,066
8468;83,064
8469;83,062
8470;83,060005
8471;83,058
8472;83,056
8473;83,054
8474;83,051994
8475;83,05
8476;83,048
8477;83,046
8478;83,044
8479;83,042
8480;83,04
8481;83,038
8482;83,036
8483;83,034004
8484;83,032
8485;83,03
8486;83,028
8487;83,026
8488;83,024
8489;83,021996
8490;83,020004
8491;83,018
8492;83,016
8493;83,014
8494;83,012
8495;83,01
8496;83,007996
8497;83,006
8498;83,004
8499;83,002
8500;83
8501;82,998
8502;82,996
8503;82,994
8504;82,992
8505;82,990005
8506;82,988
8507;82,986
8508;82,984
8509;82,981995
8510;82,98
8511;82,978
8512;82,976
8513;82,974
8514;82,972
8515;82,97
8516;82,968
8517;82,966
8518;82,964
8519;82,962
8520;82,96
8521;82,958
8522;82,956
8523;82,954
8524;82,951996
8525;82,950005
8526;82,948
8527;82,946
8528;82,944
8529;82,94199
8530;82,94
8531;82,937996
8532;82,936005
8533;82,934
8534;82,932
8535;82,93
8536;82,928
8537;82,926
8538;82,924
8539;82,922
8540;82,920006
8541;82,918
8542;82,916
8543;82,914
8544;82,911995
8545;82,91
8546;82,908
8547;82,906
8548;82,904
8549;82,902
8550;82,9
8551;82,898
8552;82,896
8553;82,894
8554;82,892
8555;82,89
8556;82,888
8557;82,886
8558;82,884
8559;82,881996
8560;82,880005
8561;82,878
8562;82,876
8563;82,874
8564;82,871994
8565;82,87
8566;82,868
8567;82,866
8568;82,864
8569;82,862
8570;82,86
8571;82,858
8572;82,856
8573;82,854004
8574;82,852
8575;82,85
8576;82,848
8577;82,846
8578;82,844
8579;82,841995
8580;82,840004
8581;82,838
8582;82,836
8583;82,834
8584;82,832
8585;82,83
8586;82,827995
8587;82,826004
8588;82,824
8589;82,822
8590;82,82
8591;82,818
8592;82,816
8593;82,814
8594;82,812
8595;82,810005
8596;82,808
8597;82,806
8598;82,804
8599;82,801994
8600;82,8
8601;82,798
8602;82,796005
8603;82,794
8604;82,792
8605;82,79
8606;82,788
8607;82,786
8608;82,784
8609;82,782
8610;82,78
8611;82,778
8612;82,776
8613;82,774
8614;82,771996
8615;82,770004
8616;82,768
8617;82,766
8618;82,764
8619;82,762
8620;82,76
8621;82,757996
8622;82,756004
8623;82,754
8624;82,752
8625;82,75
8626;82,748
8627;82,746
8628;82,744
8629;82,742
8630;82,740005
8631;82,738
8632;82,736
8633;82,734
8634;82,731995
8635;82,73
8636;82,728
8637;82,726
8638;82,724
8639;82,722
8640;82,72
8641;82,718
8642;82,716
8643;82,714
8644;82,712
8645;82,71
8646;82,708
8647;82,706
8648;82,704
8649;82,701996
8650;82,700005
8651;82,698
8652;82,696
8653;82,694
8654;82,69199
8655;82,69
8656;82,687996
8657;82,686005
8658;82,684
8659;82,682
8660;82,68
8661;82,678
8662;82,676
8663;82,674
8664;82,672
8665;82,67
8666;82,668
8667;82,666
8668;82,664
8669;82,661995
8670;82,66
8671;82,658
8672;82,656006
8673;82,654
8674;82,652
8675;82,65
8676;82,647995
8677;82,646
8678;82,644
8679;82,642
8680;82,64
8681;82,638
8682;82,636
8683;82,634
8684;82,631996
8685;82,630005
8686;82,628
8687;82,626
8688;82,624
8689;82,621994
8690;82,62
8691;82,618
8692;82,616005
8693;82,614
8694;82,612
8695;82,61
8696;82,608
8697;82,606
8698;82,604004
8699;82,602
8700;82,6
8701;82,598
8702;82,596
8703;82,594
8704;82,591995
8705;82,590004
8706;82,588
8707;82,586
8708;82,584
8709;82,582
8710;82,58
8711;82,577995
8712;82,576004
8713;82,574
8714;82,572
8715;82,57
8716;82,568
8717;82,566
8718;82,564
8719;82,562
8720;82,560005
8721;82,558
8722;82,556
8723;82,554
8724;82,551994
8725;82,55
8726;82,548
8727;82,546005
8728;82,544
8729;82,542
8730;82,54
8731;82,538
8732;82,536
8733;82,534
8734;82,532
8735;82,53
8736;82,528
8737;82,526
8738;82,524
8739;82,521996
8740;82,520004
8741;82,518
8742;82,51601
8743;82,514
8744;82,51199
8745;82,51
8746;82,507996
8747;82,506004
8748;82,504
8749;82,502
8750;82,5
8751;82,498
8752;82,496
8753;82,494
8754;82,492
8755;82,49
8756;82,488
8757;82,486
8758;82,484
8759;82,481995
8760;82,48
8761;82,478
8762;82,476006
8763;82,474
8764;82,472
8765;82,47
8766;82,467995
8767;82,466
8768;82,464
8769;82,462
8770;82,46
8771;82,458
8772;82,456
8773;82,454
8774;82,451996
8775;82,450005
8776;82,448
8777;82,446
8778;82,444
8779;82,442
8780;82,44
8781;82,437996
8782;82,436005
8783;82,434
8784;82,432
8785;82,43
8786;82,428
8787;82,426
8788;82,424
8789;82,422
8790;82,42
8791;82,418
8792;82,416
8793;82,414
8794;82,411995
8795;82,41
8796;82,408
8797;82,406006
8798;82,404
8799;82,402
8800;82,4
8801;82,397995
8802;82,396
8803;82,394
8804;82,392
8805;82,39
8806;82,388
8807;82,386
8808;82,384
8809;82,381996
8810;82,380005
8811;82,378
8812;82,376
8813;82,374
8814;82,371994
8815;82,37
8816;82,368
8817;82,366005
8818;82,364
8819;82,362
8820;82,36
8821;82,358
8822;82,356
8823;82,354
8824;82,352
8825;82,35
8826;82,348
8827;82,346
8828;82,344
8829;82,341995
8830;82,340004
8831;82,338
8832;82,336006
8833;82,334
8834;82,332
8835;82,33
8836;82,327995
8837;82,326004
8838;82,324
8839;82,322
8840;82,32
8841;82,318
8842;82,316
8843;82,314
8844;82,312
8845;82,31
8846;82,308
8847;82,306
8848;82,304
8849;82,302
8850;82,3
8851;82,298
8852;82,296005
8853;82,294
8854;82,292
8855;82,29
8856;82,288
8857;82,286
8858;82,284
8859;82,282
8860;82,28
8861;82,278
8862;82,276
8863;82,274
8864;82,271996
8865;82,270004
8866;82,268
8867;82,26601
8868;82,264
8869;82,262
8870;82,26
8871;82,257996
8872;82,256004
8873;82,254
8874;82,252
8875;82,25
8876;82,248
8877;82,246
8878;82,244
8879;82,242
8880;82,24
8881;82,238
8882;82,236
8883;82,234
8884;82,231995
8885;82,23
8886;82,228
8887;82,226006
8888;82,224
8889;82,222
8890;82,22
8891;82,217995
8892;82,216
8893;82,214
8894;82,212
8895;82,21
8896;82,208
8897;82,206
8898;82,204
8899;82,201996
8900;82,200005
8901;82,198
8902;82,196
8903;82,194
8904;82,192
8905;82,19
8906;82,187996
8907;82,186005
8908;82,184
8909;82,182
8910;82,18
8911;82,178
8912;82,176
8913;82,173996
8914;82,172
8915;82,17
8916;82,168
8917;82,166
8918;82,164
8919;82,162
8920;82,16
8921;82,158
8922;82,156006
8923;82,154
8924;82,152
8925;82,15
8926;82,147995
8927;82,146
8928;82,144
8929;82,142
8930;82,14
8931;82,138
8932;82,136
8933;82,134
8934;82,131996
8935;82,130005
8936;82,128
8937;82,126
8938;82,124
8939;82,122
8940;82,12
8941;82,118
8942;82,116005
8943;82,114
8944;82,112
8945;82,11
8946;82,108
8947;82,106
8948;82,104
8949;82,102
8950;82,1
8951;82,098
8952;82,096
8953;82,094
8954;82,091995
8955;82,090004
8956;82,088
8957;82,086006
8958;82,084
8959;82,082
8960;82,08
8961;82,077995
8962;82,076004
8963;82,074
8964;82,072
8965;82,07
8966;82,068
8967;82,066
8968;82,064
8969;82,062
8970;82,06
8971;82,058
8972;82,056
8973;82,054
8974;82,052
8975;82,05
8976;82,048
8977;82,046005
8978;82,044
8979;82,042
8980;82,04
8981;82,037994
8982;82,036
8983;82,034
8984;82,032
8985;82,03
8986;82,028
8987;82,026
8988;82,024
8989;82,022
8990;82,020004
8991;82,018
8992;82,016
8993;82,014
8994;82,012
8995;82,01
8996;82,007996
8997;82,006004
8998;82,004
8999;82,002
9000;82
9001;81,998
9002;81,996
9003;81,993996
9004;81,992
9005;81,99
9006;81,988
9007;81,986
9008;81,984
9009;81,982
9010;81,98
9011;81,978
9012;81,976006
9013;81,974
9014;81,972
9015;81,97
9016;81,967995
9017;81,966
9018;81,964
9019;81,962
9020;81,96
9021;81,958
9022;81,956
9023;81,954
9024;81,951996
9025;81,950005
9026;81,948
9027;81,946
9028;81,944
9029;81,942
9030;81,94
9031;81,937996
9032;81,936005
9033;81,934
9034;81,932
9035;81,93
9036;81,928
9037;81,926
9038;81,923996
9039;81,922
9040;81,92
9041;81,918
9042;81,916
9043;81,914
9044;81,912
9045;81,91
9046;81,908
9047;81,906006
9048;81,904
9049;81,902
9050;81,9
9051;81,897995
9052;81,896
9053;81,894
9054;81,892
9055;81,89
9056;81,888
9057;81,886
9058;81,884
9059;81,882
9060;81,88
9061;81,878
9062;81,876
9063;81,874
9064;81,872
9065;81,87
9066;81,868
9067;81,866005
9068;81,864
9069;81,862
9070;81,86
9071;81,857994
9072;81,856
9073;81,854
9074;81,852
9075;81,85
9076;81,848
9077;81,846
9078;81,844
9079;81,842
9080;81,840004
9081;81,838
9082;81,836
9083;81,834
9084;81,832
9085;81,83
9086;81,827995
9087;81,826004
9088;81,824
9089;81,822
9090;81,82
9091;81,818
9092;81,816
9093;81,813995
9094;81,812
9095;81,81
9096;81,808
9097;81,806
9098;81,804
9099;81,802
9100;81,8
9101;81,798
9102;81,796005
9103;81,794
9104;81,792
9105;81,79
9106;81,787994
9107;81,786
9108;81,784
9109;81,782
9110;81,78
9111;81,778
9112;81,776
9113;81,774
9114;81,772
9115;81,770004
9116;81,768
9117;81,766
9118;81,764
9119;81,762
9120;81,76
9121;81,757996
9122;81,756004
9123;81,754
9124;81,752
9125;81,75
9126;81,748
9127;81,746
9128;81,743996
9129;81,742004
9130;81,74
9131;81,738
9132;81,736
9133;81,734
9134;81,732
9135;81,73
9136;81,728
9137;81,726006
9138;81,724
9139;81,722
9140;81,72
9141;81,717995
9142;81,716
9143;81,714
9144;81,712
9145;81,71
9146;81,708
9147;81,706
9148;81,704
9149;81,702
9150;81,7
9151;81,698
9152;81,696
9153;81,694
9154;81,692
9155;81,69
9156;81,687996
9157;81,686005
9158;81,684
9159;81,682
9160;81,68
9161;81,67799
9162;81,676
9163;81,673996
9164;81,672
9165;81,67
9166;81,668
9167;81,666
9168;81,664
9169;81,662
9170;81,66
9171;81,658
9172;81,656
9173;81,654
9174;81,652
9175;81,65
9176;81,647995
9177;81,646
9178;81,644
9179;81,642
9180;81,64
9181;81,638
9182;81,636
9183;81,634
9184;81,632
9185;81,63
9186;81,628
9187;81,626
9188;81,624
9189;81,622
9190;81,62
9191;81,618
9192;81,616005
9193;81,614
9194;81,612
9195;81,61
9196;81,607994
9197;81,606
9198;81,604
9199;81,602005
9200;81,6
9201;81,598
9202;81,596
9203;81,594
9204;81,592
9205;81,590004
9206;81,588
9207;81,586
9208;81,584
9209;81,582
9210;81,58
9211;81,577995
9212;81,576004
9213;81,574
9214;81,572
9215;81,57
9216;81,568
9217;81,566
9218;81,563995
9219;81,562004
9220;81,56
9221;81,558
9222;81,556
9223;81,554
9224;81,552
9225;81,55
9226;81,548
9227;81,546005
9228;81,544
9229;81,542
9230;81,54
9231;81,537994
9232;81,536
9233;81,534
9234;81,532
9235;81,53
9236;81,528
9237;81,526
9238;81,524
9239;81,522
9240;81,52
9241;81,518
9242;81,516
9243;81,514
9244;81,512
9245;81,51
9246;81,507996
9247;81,506004
9248;81,504
9249;81,502
9250;81,5
9251;81,49799
9252;81,496
9253;81,493996
9254;81,492004
9255;81,49
9256;81,488
9257;81,486
9258;81,484
9259;81,482
9260;81,48
9261;81,478
9262;81,476006
9263;81,474
9264;81,472
9265;81,47
9266;81,467995
9267;81,466
9268;81,464
9269;81,462006
9270;81,46
9271;81,458
9272;81,456
9273;81,454
9274;81,452
9275;81,45
9276;81,448
9277;81,446
9278;81,444
9279;81,442
9280;81,44
9281;81,437996
9282;81,436005
9283;81,434
9284;81,432
9285;81,43
9286;81,42799
9287;81,426
9288;81,423996
9289;81,422005
9290;81,42
9291;81,418
9292;81,416
9293;81,414
9294;81,412
9295;81,41
9296;81,408
9297;81,406
9298;81,404
9299;81,402
9300;81,4
9301;81,397995
9302;81,396
9303;81,394
9304;81,392
9305;81,39
9306;81,388
9307;81,386
9308;81,383995
9309;81,382
9310;81,38
9311;81,378
9312;81,376
9313;81,374
9314;81,372
9315;81,37
9316;81,368
9317;81,366005
9318;81,364
9319;81,362
9320;81,36
9321;81,357994
9322;81,356
9323;81,354
9324;81,352005
9325;81,35
9326;81,348
9327;81,346
9328;81,344
9329;81,342
9330;81,34
9331;81,338
9332;81,336
9333;81,334
9334;81,332
9335;81,33
9336;81,327995
9337;81,326004
9338;81,324
9339;81,32201
9340;81,32
9341;81,318
9342;81,316
9343;81,313995
9344;81,312004
9345;81,31
9346;81,308
9347;81,306
9348;81,304
9349;81,302
9350;81,3
9351;81,298
9352;81,296005
9353;81,294
9354;81,292
9355;81,29
9356;81,287994
9357;81,286
9358;81,284
9359;81,282005
9360;81,28
9361;81,278
9362;81,276
9363;81,274
9364;81,272
9365;81,27
9366;81,268
9367;81,266
9368;81,264
9369;81,262
9370;81,26
9371;81,257996
9372;81,256004
9373;81,254
9374;81,252
9375;81,25
9376;81,248
9377;81,246
9378;81,243996
9379;81,242004
9380;81,24
9381;81,238
9382;81,236
9383;81,234
9384;81,232
9385;81,23
9386;81,228
9387;81,226
9388;81,224
9389;81,222
9390;81,22
9391;81,217995
9392;81,216
9393;81,214
9394;81,212006
9395;81,21
9396;81,208
9397;81,206
9398;81,203995
9399;81,202
9400;81,2
9401;81,198
9402;81,196
9403;81,194
9404;81,192
9405;81,19
9406;81,187996
9407;81,186005
9408;81,184
9409;81,182
9410;81,18
9411;81,17799
9412;81,176
9413;81,173996
9414;81,172005
9415;81,17
9416;81,168
9417;81,166
9418;81,164
9419;81,162
9420;81,16
9421;81,158
9422;81,156
9423;81,154
9424;81,152
9425;81,15
9426;81,147995
9427;81,146
9428;81,144
9429;81,142006
9430;81,14
9431;81,138
9432;81,136
9433;81,133995
9434;81,132
9435;81,13
9436;81,128
9437;81,126
9438;81,124
9439;81,122
9440;81,12
9441;81,118
9442;81,116005
9443;81,114
9444;81,112
9445;81,11
9446;81,108
9447;81,106
9448;81,104
9449;81,102005
9450;81,1
9451;81,098
9452;81,096
9453;81,094
9454;81,092
9455;81,09
9456;81,088
9457;81,086
9458;81,084
9459;81,082
9460;81,08
9461;81,077995
9462;81,076004
9463;81,074
9464;81,07201
9465;81,07
9466;81,068
9467;81,066
9468;81,063995
9469;81,062004
9470;81,06
9471;81,058
9472;81,056
9473;81,054
9474;81,052
9475;81,05
9476;81,048
9477;81,046
9478;81,044
9479;81,042
9480;81,04
9481;81,037994
9482;81,036
9483;81,034
9484;81,032005
9485;81,03
9486;81,028
9487;81,026
9488;81,023994
9489;81,022
9490;81,02
9491;81,018
9492;81,016
9493;81,014
9494;81,012
9495;81,01
9496;81,007996
9497;81,006004
9498;81,004
9499;81,00201
9500;81
9501;80,998
9502;80,996
9503;80,993996
9504;80,992004
9505;80,99
9506;80,988
9507;80,986
9508;80,984
9509;80,982
9510;80,98
9511;80,978
9512;80,976
9513;80,974
9514;80,972
9515;80,97
9516;80,968
9517;80,966
9518;80,964
9519;80,962006
9520;80,96
9521;80,958
9522;80,956
9523;80,953995
9524;80,952
9525;80,95
9526;80,948
9527;80,946
9528;80,944
9529;80,942
9530;80,94
9531;80,937996
9532;80,936005
9533;80,934
9534;80,932
9535;80,93
9536;80,928
9537;80,926
9538;80,923996
9539;80,922005
9540;80,92
9541;80,918
9542;80,916
9543;80,914
9544;80,912
9545;80,909996
9546;80,908
9547;80,906
9548;80,904
9549;80,902
9550;80,9
9551;80,897995
9552;80,896
9553;80,894
9554;80,892006
9555;80,89
9556;80,888
9557;80,886
9558;80,883995
9559;80,882
9560;80,88
9561;80,878
9562;80,876
9563;80,874
9564;80,872
9565;80,87
9566;80,868
9567;80,866
9568;80,864
9569;80,862
9570;80,86
9571;80,858
9572;80,856
9573;80,854
9574;80,852005
9575;80,85
9576;80,848
9577;80,846
9578;80,844
9579;80,842
9580;80,84
9581;80,838
9582;80,836
9583;80,834
9584;80,832
9585;80,83
9586;80,828
9587;80,826004
9588;80,824
9589;80,82201
9590;80,82
9591;80,818
9592;80,816
9593;80,813995
9594;80,812004
9595;80,81
9596;80,808
9597;80,806
9598;80,804
9599;80,802
9600;80,8
9601;80,798
9602;80,796
9603;80,794
9604;80,792
9605;80,79
9606;80,788
9607;80,786
9608;80,784
9609;80,782005
9610;80,78
9611;80,778
9612;80,776
9613;80,773994
9614;80,772
9615;80,77
9616;80,768
9617;80,766
9618;80,764
9619;80,762
9620;80,76
9621;80,757996
9622;80,756004
9623;80,754
9624;80,752
9625;80,75
9626;80,748
9627;80,746
9628;80,743996
9629;80,742004
9630;80,74
9631;80,738
9632;80,736
9633;80,734
9634;80,732
9635;80,729996
9636;80,728
9637;80,726
9638;80,724
9639;80,722
9640;80,72
9641;80,718
9642;80,716
9643;80,714
9644;80,712006
9645;80,71
9646;80,708
9647;80,706
9648;80,703995
9649;80,702
9650;80,7
9651;80,698
9652;80,696
9653;80,694
9654;80,692
9655;80,69
9656;80,688
9657;80,686005
9658;80,684
9659;80,682
9660;80,68
9661;80,678
9662;80,676
9663;80,673996
9664;80,672005
9665;80,67
9666;80,668
9667;80,666
9668;80,664
9669;80,662
9670;80,659996
9671;80,658
9672;80,656
9673;80,654
9674;80,652
9675;80,65
9676;80,648
9677;80,646
9678;80,644
9679;80,642006
9680;80,64
9681;80,638
9682;80,636
9683;80,633995
9684;80,632
9685;80,63
9686;80,628
9687;80,626
9688;80,624
9689;80,622
9690;80,62
9691;80,618
9692;80,616
9693;80,614
9694;80,612
9695;80,61
9696;80,608
9697;80,606
9698;80,604
9699;80,602005
9700;80,6
9701;80,598
9702;80,596
9703;80,593994
9704;80,592
9705;80,59
9706;80,588
9707;80,586
9708;80,584
9709;80,582
9710;80,58
9711;80,578
9712;80,576004
9713;80,574
9714;80,572
9715;80,57
9716;80,568
9717;80,566
9718;80,563995
9719;80,562004
9720;80,56
9721;80,558
9722;80,556
9723;80,554
9724;80,552
9725;80,549995
9726;80,548004
9727;80,546
9728;80,544
9729;80,542
9730;80,54
9731;80,538
9732;80,536
9733;80,534
9734;80,532005
9735;80,53
9736;80,528
9737;80,526
9738;80,523994
9739;80,522
9740;80,52
9741;80,518
9742;80,516
9743;80,514
9744;80,512
9745;80,51
9746;80,508
9747;80,506004
9748;80,504
9749;80,502
9750;80,5
9751;80,498
9752;80,496
9753;80,493996
9754;80,492004
9755;80,49
9756;80,488
9757;80,486
9758;80,484
9759;80,482
9760;80,479996
9761;80,478
9762;80,476
9763;80,474
9764;80,472
9765;80,47
9766;80,468
9767;80,466
9768;80,464
9769;80,462006
9770;80,46
9771;80,458
9772;80,456
9773;80,453995
9774;80,452
9775;80,45
9776;80,448
9777;80,446
9778;80,444
9779;80,442
9780;80,44
9781;80,438
9782;80,436
9783;80,434
9784;80,432
9785;80,43
9786;80,428
9787;80,426
9788;80,423996
9789;80,422005
9790;80,42
9791;80,418
9792;80,416
9793;80,413994
9794;80,412
9795;80,409996
9796;80,408005
9797;80,406
9798;80,404
9799;80,402
9800;80,4
9801;80,398
9802;80,396
9803;80,394
9804;80,392
9805;80,39
9806;80,388
9807;80,386
9808;80,383995
9809;80,382
9810;80,38
9811;80,378
9812;80,376
9813;80,374
9814;80,372
9815;80,369995
9816;80,368004
9817;80,366
9818;80,364
9819;80,362
9820;80,36
9821;80,358
9822;80,356
9823;80,354
9824;80,352005
9825;80,35
9826;80,348
9827;80,346
9828;80,343994
9829;80,342
